0.84,0.68,0.44,0.24,0.16
0.84,0.24,0.16,0.2,0.04
0.44,0.36,0.0,0.08,0.0
0.32,0.28,0.04,0.0,0.0
0.04,0.0,0.04,0.0,0.0
