0.92,0.52,0.44,0.24,0.16
0.76,0.4,0.28,0.08,0.08
0.4,0.08,0.16,0.08,0.0
0.16,0.08,0.08,0.04,0.04
0.12,0.0,0.04,0.0,0.0
