0.68,0.44,0.16,0.04,0.08
0.28,0.2,0.12,0.08,0.04
0.2,0.12,0.08,0.04,0.04
0.0,0.04,0.08,0.04,0.0
0.28,0.08,0.08,0.12,0.0
