0.92,0.56,0.28,0.12,0.0
0.76,0.48,0.32,0.24,0.04
0.4,0.4,0.12,0.04,0.08
0.28,0.24,0.08,0.04,0.0
0.12,0.0,0.0,0.0,0.0
