0.36,0.2,0.08,0.04,0.28
0.2,0.12,0.08,0.08,0.08
0.0,0.04,0.0,0.04,0.0
0.0,0.0,0.04,0.0,0.0
0.08,0.12,0.24,0.12,0.16
