1.0,0.12,0.08,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.04
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
