1.0,0.2,0.08,0.08,0.08
0.16,0.12,0.04,0.0,0.04
0.04,0.16,0.04,0.0,0.12
0.08,0.08,0.0,0.08,0.08
0.12,0.08,0.16,0.12,0.08
