1.0,0.4,0.12,0.2,0.04
0.92,0.4,0.0,0.12,0.0
0.48,0.32,0.08,0.16,0.12
0.32,0.04,0.12,0.08,0.04
0.24,0.08,0.2,0.08,0.04
