1.0,0.36,0.36,0.12,0.16
0.52,0.24,0.2,0.08,0.04
0.4,0.24,0.16,0.0,0.04
0.12,0.08,0.08,0.0,0.04
0.08,0.0,0.0,0.08,0.0
