1.0,0.44,0.2,0.24,0.08
0.84,0.48,0.16,0.04,0.16
0.28,0.2,0.08,0.16,0.04
0.16,0.2,0.0,0.08,0.0
0.08,0.04,0.04,0.04,0.0
