1.0,0.64,0.28,0.4,0.12
0.84,0.52,0.36,0.08,0.12
0.72,0.12,0.36,0.04,0.0
0.12,0.08,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
