1.0,0.48,0.28,0.32,0.4
0.32,0.44,0.24,0.16,0.32
0.56,0.16,0.52,0.36,0.4
0.6,0.48,0.52,0.36,0.32
0.28,0.44,0.44,0.32,0.36
