1.0,0.56,0.4,0.28,0.08
0.88,0.56,0.36,0.08,0.0
0.36,0.12,0.16,0.08,0.04
0.2,0.04,0.0,0.0,0.04
0.0,0.0,0.0,0.04,0.0
