1.0,0.36,0.28,0.32,0.2
0.92,0.44,0.24,0.2,0.24
0.44,0.28,0.36,0.12,0.04
0.2,0.24,0.12,0.12,0.04
0.16,0.2,0.0,0.08,0.0
